start_time,datetime,reserve,reserve_usd
1723788000000,2024-08-16 06:00:00,136367.6556538,7974802187.293811
1723791600000,2024-08-16 07:00:00,136497.30941905,7980541870.301578
1723795200000,2024-08-16 08:00:00,136684.20713,7987743041.520568
1723798800000,2024-08-16 09:00:00,136764.35502269,8022658472.165829
1723802400000,2024-08-16 10:00:00,136775.26438043,7991963428.20825
1723806000000,2024-08-16 11:00:00,136839.82463998,7988850951.819164
1723809600000,2024-08-16 12:00:00,136891.40026781,7919144733.96566
1723813200000,2024-08-16 13:00:00,136939.72099348,7968174142.686525
1723816800000,2024-08-16 14:00:00,136952.65069887,7944257312.794407
1723820400000,2024-08-16 15:00:00,136969.71886735,7916265680.736144
1723824000000,2024-08-16 16:00:00,136874.95975568,7987307738.39781
1723827600000,2024-08-16 17:00:00,136868.8913849,8062333260.337384
1723831200000,2024-08-16 18:00:00,136821.24040031,8139887321.866941
1723834800000,2024-08-16 19:00:00,136855.44205912,8163519230.935095
1723838400000,2024-08-16 20:00:00,136831.03193469,8109335564.505638
1723842000000,2024-08-16 21:00:00,136361.17239854,8049305637.644645
1723845600000,2024-08-16 22:00:00,136404.77573781,8054942667.028746
1723849200000,2024-08-16 23:00:00,136439.20712937,8043594995.759698
1723852800000,2024-08-17 00:00:00,136493.23632972,8094555214.604962
1723856400000,2024-08-17 01:00:00,136493.41753797,8092439715.635603
1723860000000,2024-08-17 02:00:00,136498.17839775,8075079062.031279
1723863600000,2024-08-17 03:00:00,136505.22065419,8071425214.024316
1723867200000,2024-08-17 04:00:00,136516.26357542,8086361603.089611
1723870800000,2024-08-17 05:00:00,136526.55384869,8078132152.149334
1723874400000,2024-08-17 06:00:00,136414.94594465,8087526806.152255
1723878000000,2024-08-17 07:00:00,136462.62236568,8080243024.959295
1723881600000,2024-08-17 08:00:00,136475.55677293,8093067171.550522
1723885200000,2024-08-17 09:00:00,136466.38110271,8090083378.90384
1723888800000,2024-08-17 10:00:00,136524.81764271,8075169111.978771
1723892400000,2024-08-17 11:00:00,136480.06829372,8076786210.479891
1723896000000,2024-08-17 12:00:00,136543.11380532,8090329038.003783
1723899600000,2024-08-17 13:00:00,136632.8382825,8109240680.164072
1723903200000,2024-08-17 14:00:00,136610.01723181,8112623827.027325
1723906800000,2024-08-17 15:00:00,136667.37858225,8122839067.341142
1723910400000,2024-08-17 16:00:00,136691.57273253,8149522212.349061
1723914000000,2024-08-17 17:00:00,136677.4350575,8136947495.83574
1723917600000,2024-08-17 18:00:00,136786.69868615,8125917977.207686
1723921200000,2024-08-17 19:00:00,136688.596538,8131320746.455829
1723924800000,2024-08-17 20:00:00,136690.76271537,8114629329.697324
1723928400000,2024-08-17 21:00:00,136689.1584767,8108625455.280393
1723932000000,2024-08-17 22:00:00,136690.30510092,8106511947.523227
1723935600000,2024-08-17 23:00:00,136693.23360464,8122714077.945954
1723939200000,2024-08-18 00:00:00,136716.98105154,8160416850.022202
1723942800000,2024-08-18 01:00:00,136723.29690672,8130243605.75467
1723946400000,2024-08-18 02:00:00,136764.24710119,8237012887.188373
1723950000000,2024-08-18 03:00:00,136838.50238703,8147408354.969093
1723953600000,2024-08-18 04:00:00,136856.72796255,8122962666.741233
1723957200000,2024-08-18 05:00:00,136901.59354336,8148092598.181645
1723960800000,2024-08-18 06:00:00,136916.15963872,8158371200.28327
1723964400000,2024-08-18 07:00:00,136915.79182885,8166826470.986932
1723968000000,2024-08-18 08:00:00,136960.1356913,8168529835.745466
1723971600000,2024-08-18 09:00:00,136922.02156895,8203311449.672947
1723975200000,2024-08-18 10:00:00,136930.40925593,8201026180.882202
1723978800000,2024-08-18 11:00:00,136889.99380569,8218330702.788873
1723982400000,2024-08-18 12:00:00,136889.99380569,8218330702.788873
1723986000000,2024-08-18 13:00:00,137068.15184839,8218384190.600599
1723989600000,2024-08-18 14:00:00,137064.40422833,8206001677.328754
1723993200000,2024-08-18 15:00:00,137088.65111942,8207775081.757948
1723996800000,2024-08-18 16:00:00,137152.20817862,8204832952.948747
1724000400000,2024-08-18 17:00:00,137145.2369415,8162470348.610599
1724004000000,2024-08-18 18:00:00,137146.75570729,8175042709.373307
1724007600000,2024-08-18 19:00:00,137149.32997632,8194091129.851399
1724011200000,2024-08-18 20:00:00,137177.98084067,8197398768.489764
1724014800000,2024-08-18 21:00:00,137163.30321697,8190366879.916927
1724018400000,2024-08-18 22:00:00,137195.50749113,8149248554.446422
1724022000000,2024-08-18 23:00:00,137218.81815542,8065080794.235228
1724025600000,2024-08-19 00:00:00,137245.68771132,8033374436.390328
1724029200000,2024-08-19 01:00:00,137203.67462267,8030917753.895671
1724032800000,2024-08-19 02:00:00,137334.38510219,8057854079.19374
1724036400000,2024-08-19 03:00:00,137239.68839413,8056334974.898534
1724040000000,2024-08-19 04:00:00,137284.83804305,8043337394.435263
1724043600000,2024-08-19 05:00:00,137300.83472227,8026118357.371896
1724047200000,2024-08-19 06:00:00,137337.62853469,8047573341.166631
1724050800000,2024-08-19 07:00:00,137332.98988826,8038784375.077531
1724054400000,2024-08-19 08:00:00,137318.40600445,8048996385.070898
1724058000000,2024-08-19 09:00:00,137283.00360789,7982824676.53217
1724061600000,2024-08-19 10:00:00,137343.52989972,7976517912.61878
1724065200000,2024-08-19 11:00:00,137403.45520616,7999793069.0643635
1724068800000,2024-08-19 12:00:00,137401.17017132,8033027541.991962
1724072400000,2024-08-19 13:00:00,137407.3138073,8092137033.8246
1724076000000,2024-08-19 14:00:00,137292.99689851,8004819175.466347
1724079600000,2024-08-19 15:00:00,137234.35324387,8065197706.006511
1724083200000,2024-08-19 16:00:00,137149.39638447,8044805720.768
1724086800000,2024-08-19 17:00:00,137234.68192048,8098946721.467334
1724090400000,2024-08-19 18:00:00,137134.82037522,8123783527.551517
1724094000000,2024-08-19 19:00:00,136964.35693862,8083952750.797027
1724097600000,2024-08-19 20:00:00,136969.663259,8106770640.256657
1724101200000,2024-08-19 21:00:00,136775.47388147,8093106023.100611
1724104800000,2024-08-19 22:00:00,136753.37589694,8088247026.183494
1724108400000,2024-08-19 23:00:00,136733.69826626,8117499240.101825
1724112000000,2024-08-20 00:00:00,136665.47672407,8251396664.087493
1724115600000,2024-08-20 01:00:00,136690.84624206,8268975354.876595
1724119200000,2024-08-20 02:00:00,136758.82629695,8268960860.383871
1724122800000,2024-08-20 03:00:00,136770.17641393,8286862874.201427
1724126400000,2024-08-20 04:00:00,136770.53217156,8332120857.783873
1724130000000,2024-08-20 05:00:00,136773.50959404,8359290949.979998
1724133600000,2024-08-20 06:00:00,136763.54096601,8338786546.574211
1724137200000,2024-08-20 07:00:00,136708.41399899,8321249360.344965
1724140800000,2024-08-20 08:00:00,136650.91961713,8309012744.747456
1724144400000,2024-08-20 09:00:00,136950.18154631,8338079330.249143
1724148000000,2024-08-20 10:00:00,136951.31387024,8319551135.638284
1724151600000,2024-08-20 11:00:00,137057.16265218,8295524269.965509
1724155200000,2024-08-20 12:00:00,137044.05430428,8318074656.142936
1724158800000,2024-08-20 13:00:00,137144.561927,8348828259.637452
1724162400000,2024-08-20 14:00:00,136862.34818529,8191641812.416882
1724166000000,2024-08-20 15:00:00,136736.0381982,8081806244.566956
1724169600000,2024-08-20 16:00:00,136644.84788948,8036159189.04283
1724173200000,2024-08-20 17:00:00,136399.93336653,8047191875.840301
